574,Reach of the Council,2834,Arrows fired from the first firing points always Pierce,1,1,,,,
574,Reach of the Council,2835,Arrows fired from the second firing points Fork,1,1,,,,
574,Reach of the Council,2836,Arrows fired from the third firing points Return to you,1,1,,,,
574,Reach of the Council,2837,Arrows fired from the fourth firing points Chain +# time,2,2,,,,
575,Realmshaper,2838,+# to Level of Socketed Fire Gems,1,1,,,,
575,Realmshaper,2839,+# to Level of Socketed Cold Gems,1,1,,,,
575,Realmshaper,2840,Socketed Gems are Supported by Level # Cold to Fire,5,5,,,,
575,Realmshaper,2841,Adds # to # Fire Damage (Local),15,20,0.2,0.42,0.2,-2.18
575,Realmshaper,2842,Adds # to # Cold Damage (Local),15,20,0.2,0.2,0.2,-2.4
575,Realmshaper,2843,#% increased Elemental Damage,30,50,0.2,0.38,0.2,-8.219999999999999
576,Reaper's Pursuit,2844,#% increased Physical Damage,100,125,1,1,1,-52
576,Reaper's Pursuit,2845,Hits can't be Evaded,1,1,,,,
576,Reaper's Pursuit,2846,Gain # Life per Enemy Killed,10,10,,,,
576,Reaper's Pursuit,2847,#% increased Movement Speed when on Full Life,15,15,,,,
576,Reaper's Pursuit,2848,#% increased Rarity of Items found,30,40,1,1,1,-22
576,Reaper's Pursuit,2849,Culling Strike,1,1,,,,
577,Rearguard,2850,#% Chance to Block Attack Damage,20,24,1,1,1,-10
577,Rearguard,2851,#% Chance to Block Spell Damage,12,15,1,1,1,-8
577,Rearguard,2852,+# to Armour,400,450,1,1,1,-102
577,Rearguard,2853,#% increased Stun and Block Recovery,50,50,,,,
577,Rearguard,2854,#% increased Projectile Speed,20,30,1,1,1,-22
577,Rearguard,2855,#% increased Projectile Damage,15,20,1,1,1,-12
578,Rebuke of the Vaal,2856,Adds # to # Physical Damage (Local),75,119,1.5,2,2,-134.5
578,Rebuke of the Vaal,2857,Adds # to # Fire Damage (Local),75,119,1.5,2,2,-134.5
578,Rebuke of the Vaal,2858,Adds # to # Cold Damage (Local),75,119,1.5,2,2,-134.5
578,Rebuke of the Vaal,2859,Adds # to # Lightning Damage (Local),105.5,125.5,1.5,2,2,-62.5
578,Rebuke of the Vaal,2860,Adds # to # Chaos Damage (Local),75,119,1.5,2,2,-134.5
578,Rebuke of the Vaal,2861,#% increased Attack Speed (Local),10,20,1.5,2,2,-32.5
579,Redbeak,2862,#% increased Physical Damage,50,50,,,,
579,Redbeak,2863,#% increased Damage when on Low Life,100,100,,,,
579,Redbeak,2864,Adds # to # Physical Damage (Local),4,4,,,,
579,Redbeak,2865,#% increased Attack Speed (Local),10,10,,,,
579,Redbeak,2866,Grants # Life per Enemy Hit,2,2,,,,
579,Redbeak,2867,+# to maximum Life,20,30,5,5,5,-110
580,Redblade Band,2868,+# to Level of Socketed Golem Gems,3,3,,,,
580,Redblade Band,2869,+# to Strength,30,40,2,2,2,-44
580,Redblade Band,2870,#% increased Fire Damage,20,30,2,2,2,-44
580,Redblade Band,2871,+# to maximum Life,30,40,2,2,2,-44
580,Redblade Band,2872,Socketed Golem Skills have #% chance to Taunt on Hit,25,25,,,,
580,Redblade Band,2873,Socketed Golem Skills have Minions Regenerate #% of Life per second,5,5,,,,
581,Redblade Banner,2874,#% increased Taunt Duration,20,20,,,,
581,Redblade Banner,2875,#% increased Endurance Charge Duration,0,0,,,,
581,Redblade Banner,2876,+# to maximum Life,50,60,3,4,4,-65
581,Redblade Banner,2877,+#% Chance to Block (Shields),5,5,,,,
581,Redblade Banner,2878,#% increased Warcry Cooldown Recovery Rate,50,50,,,,
581,Redblade Banner,2879,#% increased Armour (Local),80,100,3,4,4,-125
581,Redblade Banner,2880,Warcries have infinite Power,1,1,,,,
582,Redblade Tramplers,2881,Unaffected by Burning Ground,1,1,,,,
582,Redblade Tramplers,2882,#% increased Movement Speed,25,25,,,,
582,Redblade Tramplers,2883,+#% to Fire Resistance,20,30,1,1,1,-22
582,Redblade Tramplers,2884,Adds # to # Physical Damage to Attacks,4.5,7.5,1,1,1,-8.0
582,Redblade Tramplers,2885,#% reduced Enemy Stun Threshold,5,10,1,1,1,-12
582,Redblade Tramplers,2886,#% increased Armour (Local),150,200,1,1,1,-102
582,Redblade Tramplers,2887,+# to maximum Life,50,70,1,1,1,-42
583,Reefbane,2888,#% increased Quantity of Fish Caught,10,20,495,741,944.0999999999999,-10644
583,Reefbane,2889,#% increased Cast Speed,30,40,495,889.1999999999999,944.0999999999999,-10495.8
583,Reefbane,2890,Rhoa Feather Lure,4,4,,,,
583,Reefbane,2891,Glows while in an Area containing a Unique Fish,1,1,,,,
584,Refuge in Isolation,2892,#% increased Armour (Local),350,650,2,3,3,-1203
584,Refuge in Isolation,2893,+#% to all Elemental Resistances,-50,-40,2,2,3,-44
584,Refuge in Isolation,2894,+#% to Chaos Resistance,13,29,2,2,2,-68
584,Refuge in Isolation,2895,#% of Elemental Damage from Hits taken as Physical Damage,15,30,2,3,2,-63
584,Refuge in Isolation,2896,Physical Damage of Enemies Hitting you is Lucky,-1,-1,,,,
585,Relentless Fury,2897,Adds # to # Physical Damage (Local),5,7.5,1,1,1,-7.0
585,Relentless Fury,2898,#% increased Physical Damage,60,80,1,1,1,-42
585,Relentless Fury,2899,#% of Physical Attack Damage Leeched as Life (Local),2,2,,,,
585,Relentless Fury,2900,#% chance to Avoid being Chilled during Onslaught,100,100,,,,
585,Relentless Fury,2901,You gain Onslaught for # seconds on Culling Strike,3,3,,,,
585,Relentless Fury,2902,Culling Strike,1,1,,,,
586,Relic of the Pact,2903,Grants Level # Blood Sacrament Skill,1,1,,,,
586,Relic of the Pact,2904,Your Critical Strike Chance is Lucky while on Low Life,1,1,,,,
587,Repentance,2905,Iron Will,1,1,,,,
587,Repentance,2906,#% increased Armour and Energy Shield (Local),400,500,1,2,2,-201
587,Repentance,2907,#% increased Attribute Requirements,500,500,,,,
587,Repentance,2908,#% increased Strength,6,12,1,2,2,-13
588,Replica Abyssus,2909,+# to all Attributes,20,25,16,20,19,-188
588,Replica Abyssus,2910,Adds # to # Fire Damage to Attacks,57.5,57.5,,,,
588,Replica Abyssus,2911,Adds # to # Cold Damage to Attacks,47.5,47.5,,,,
588,Replica Abyssus,2912,Adds # to # Lightning Damage to Attacks,70,70,,,,
588,Replica Abyssus,2913,+#% to Melee Critical Strike Multiplier,100,125,16,30,20,-818
588,Replica Abyssus,2914,#% increased Armour (Local),100,120,16,25,25,-663
588,Replica Abyssus,2915,#% increased Elemental Damage taken,40,50,16,20,25,-348
589,Replica Advancing Fortress,2916,Socketed Gems are Supported by Level # Cast when Damage Taken,12,12,,,,
589,Replica Advancing Fortress,2917,#% Chance to Block Attack Damage,15,15,,,,
589,Replica Advancing Fortress,2918,#% increased Physical Damage,100,120,2,3,6.5,-83
589,Replica Advancing Fortress,2919,+# to maximum Life,30,50,2,4,3.5,-82
589,Replica Advancing Fortress,2920,#% increased Defences from Equipped Shield,50,50,,,,
589,Replica Advancing Fortress,2921,Adds # to # Fire Damage if you've Blocked Recently,60,60,,,,
590,Replica Alberon's Warpath,2922,#% increased Strength,15,18,5335.2,10077.599999999999,6669,-37939.2
590,Replica Alberon's Warpath,2923,+# to Armour (Local),180,220,5335.2,7261.799999999999,6224.4,-435559.8
590,Replica Alberon's Warpath,2924,+#% to Chaos Resistance,13,19,5335.2,6520.799999999999,5928,-73507.2
590,Replica Alberon's Warpath,2925,#% increased Movement Speed,25,25,,,,
590,Replica Alberon's Warpath,2926,Cannot deal non-Chaos Damage,1,1,,,,
590,Replica Alberon's Warpath,2927,Adds # to # Chaos Damage to Attacks per 80 Strength,40.5,40.5,,,,
591,Replica Allelopathy,2928,Grants Level # Wintertide Brand Skill,25,25,,,,
591,Replica Allelopathy,2929,#% increased Energy Shield (Local),100,120,3,3,3,-126
591,Replica Allelopathy,2930,#% increased Area of Effect,10,10,,,,
591,Replica Allelopathy,2931,Immune to Chill,1,1,,,,
591,Replica Allelopathy,2932,Wintertide Brand has #% increased Chill Effect,20,30,3,4,3,-65
592,Replica Allure,2933,#% increased Physical Damage,110,130,8,15,9.5,-329
592,Replica Allure,2934,Adds # to # Physical Damage (Local),22.5,30,8,11.5,15,-132.5
592,Replica Allure,2935,#% increased Attack Speed (Local),8,12,8,13.5,9,-74.5
592,Replica Allure,2936,Gain +# Life when you Taunt an Enemy,50,50,,,,
592,Replica Allure,2937,You gain Onslaught for # seconds on Killing Taunted Enemies,1,1,,,,
592,Replica Allure,2938,Enemies Taunted by you take #% increased Damage,10,10,,,,
593,Replica Alpha's Howl,2939,+# to Level of Socketed Herald Gems,4,4,,,,
593,Replica Alpha's Howl,2940,#% increased Evasion Rating (Local),80,100,2,5.5,5,-80.5
593,Replica Alpha's Howl,2941,+#% to Chaos Resistance,20,30,2,5,5,-41
593,Replica Alpha's Howl,2942,#% chance to Avoid being Poisoned,25,25,,,,
593,Replica Alpha's Howl,2943,You cannot be Hindered,1,1,,,,
594,Replica Ambu's Charge,2944,#% increased Armour and Energy Shield (Local),180,220,2,2.5,4.5,-163.5
594,Replica Ambu's Charge,2945,+# to maximum Life,60,80,2,2,3,-84
594,Replica Ambu's Charge,2946,+#% to all Elemental Resistances,15,15,,,,
594,Replica Ambu's Charge,2947,Share Endurance Charges with nearby party members,1,1,,,,
594,Replica Ambu's Charge,2948,#% chance to gain an Endurance Charge when you are Hit,100,100,,,,
594,Replica Ambu's Charge,2949,Lose #% of Life per second if you have been Hit Recently,2,2,,,,
595,Replica Atziri's Acuity,2950,+# to Intelligence,60,80,50,57,55,-2093
595,Replica Atziri's Acuity,2951,#% increased Global Critical Strike Chance,40,60,50,57.5,55,-2092.5
595,Replica Atziri's Acuity,2952,#% increased Armour (Local),200,220,50,75,60,-2075
595,Replica Atziri's Acuity,2953,+# to maximum Life,60,75,50,55,60,-1595
595,Replica Atziri's Acuity,2954,You have Perfect Agony if you've dealt a Critical Strike recently,1,1,,,,
596,Replica Atziri's Foible,2955,+# to maximum Life,100,100,,,,
596,Replica Atziri's Foible,2956,Items and Gems have #% increased Attribute Requirements,-25,-25,,,,
596,Replica Atziri's Foible,2957,#% increased Life Regeneration rate,20,25,26.5,70,29.5,-274.5
597,Replica Badge of the Brotherhood,2958,#% increased Cooldown Recovery Rate of Travel Skills per Frenzy Charge,7,10,9,9,9,-72
597,Replica Badge of the Brotherhood,2959,+# to maximum Fortification per Endurance Charge,1,1,,,,
597,Replica Badge of the Brotherhood,2960,#% chance to lose a Frenzy Charge when you use a Travel Skill,20,25,9,9,9,-108
597,Replica Badge of the Brotherhood,2961,#% chance to lose an Endurance Charge when you gain Fortification,20,25,9,9,9,-108
597,Replica Badge of the Brotherhood,2962,Your Maximum Endurance Charges is equal to your Maximum Frenzy Charges,1,1,,,,
598,Replica Bated Breath,2963,+# to Intelligence,-25,-15,97,125,296.4,-2106
598,Replica Bated Breath,2964,#% increased Damage,10,10,,,,
598,Replica Bated Breath,2965,#% reduced Fishing Pool Consumption,-50,-50,,,,
598,Replica Bated Breath,2966,#% increased Fishing Range,20,20,,,,
598,Replica Bated Breath,2967,#% increased Rarity of Fish Caught,20,30,97,197.5,1037.3999999999999,-2033.5
599,Replica Bitterdream,2968,Socketed Gems are Supported by Level # Elemental Penetration,15,15,,,,
599,Replica Bitterdream,2969,Socketed Gems are Supported by Level # Immolate,15,15,,,,
599,Replica Bitterdream,2970,Socketed Gems are Supported by Level # Unbound Ailments,15,15,,,,
599,Replica Bitterdream,2971,Socketed Gems are Supported by Level # Ice Bite,15,15,,,,
599,Replica Bitterdream,2972,Socketed Gems are Supported by Level # Inspiration,15,15,,,,
599,Replica Bitterdream,2973,Socketed Gems are Supported by Level # Innervate,15,15,,,,
600,Replica Blood Thorn,2974,+#% Chance to Block Attack Damage while wielding a Staff (Staves),12,12,,,,
600,Replica Blood Thorn,2975,#% increased Fire Damage,100,100,,,,
600,Replica Blood Thorn,2976,#% increased Attack Speed (Local),5,10,4,9.5,7,-42.5
600,Replica Blood Thorn,2977,Curse Enemies with Flammability on Block,100,100,,,,
600,Replica Blood Thorn,2978,Reflects # Fire Damage to Attackers on Block,22,44,4,12.5,10,-175.5
601,Replica Bloodplay,2979,+# to Strength,20,20,,,,
601,Replica Bloodplay,2980,#% increased Physical Damage,20,40,2,5,2,-81
601,Replica Bloodplay,2981,Adds # to # Physical Damage (Local),6,9.5,2,6.5,5,-13.5
601,Replica Bloodplay,2982,#% chance to cause Bleeding on Hit,30,30,,,,
601,Replica Bloodplay,2983,#% increased Critical Strike Chance against Bleeding Enemies,100,150,2,5,5,-201
601,Replica Bloodplay,2984,Extra gore,1,1,,,,
602,Replica Bones of Ullr,2985,#% increased Energy Shield (Local),40,60,1,2,1.5,-41
602,Replica Bones of Ullr,2986,+# to maximum Life,20,20,,,,
602,Replica Bones of Ullr,2987,+# to maximum Mana,20,20,,,,
602,Replica Bones of Ullr,2988,#% increased Movement Speed,5,15,1,5,1,-18
602,Replica Bones of Ullr,2989,Summoned Phantasms have #% chance to refresh their Duration when they Hit a Rare or Unique Enemy,10,10,,,,
603,Replica Cold Iron Point,2990,+# to Level of all Cold Spell Skill Gems,3,3,,,,
603,Replica Cold Iron Point,2991,Deal no Cold Damage,1,1,,,,
604,Replica Covenant,2992,#% increased Energy Shield (Local),210,250,50,85,100,-4065
604,Replica Covenant,2993,+# to Intelligence,20,30,50,99.5,110,-1050.5
604,Replica Covenant,2994,#% increased maximum Life,10,10,,,,
604,Replica Covenant,2995,Socketed Gems are Supported by Level # Added Cold Damage,29,29,,,,
604,Replica Covenant,2996,Skills gain a Base Energy Shield Cost equal to #% of Base Mana Cost,200,200,,,,
605,Replica Doedre's Damning,2997,+# to Intelligence,5,20,2.5,3,3,-79.5
605,Replica Doedre's Damning,2998,+#% to all Elemental Resistances,5,20,2.5,4.5,3,-78.0
605,Replica Doedre's Damning,2999,Gain # Mana per Enemy Killed,5,20,2.5,3,3,-79.5
605,Replica Doedre's Damning,3000,You can apply # additional Curses,-1,-1,,,,
605,Replica Doedre's Damning,3001,#% increased Effect of your Curses,10,15,2.5,5,3,-27.5
606,Replica Dragonfang's Flight,3002,+#% to all Elemental Resistances,5,10,1,1,1,-12
606,Replica Dragonfang's Flight,3003,#% increased Reservation Efficiency of Skills,5,10,1,1,1,-12
606,Replica Dragonfang's Flight,3004,Items and Gems have #% increased Attribute Requirements,-10,-5,1,1,1,-12
607,Replica Dreamfeather,3005,Adds # to # Physical Damage (Local),55,82.5,9,28.5,15,-493.5
607,Replica Dreamfeather,3006,#% increased Attack Speed (Local),5,10,9,16,9,-101
607,Replica Dreamfeather,3007,+# to Armour,180,200,9,15,11.5,-372
607,Replica Dreamfeather,3008,#% increased Movement Speed,-3,-3,,,,
607,Replica Dreamfeather,3009,+# to Accuracy Rating (Local),280,300,9,15,14.5,-372
607,Replica Dreamfeather,3010,#% increased Attack Damage per 450 Armour,1,1,,,,
608,Replica Duskdawn,3011,+#% Chance to Block Attack Damage while wielding a Staff (Staves),10,10,,,,
608,Replica Duskdawn,3012,#% increased Critical Strike Chance,40,50,240,296.4,296.4,-5223.6
608,Replica Duskdawn,3013,Gain #% of Elemental Damage as Extra Chaos Damage,10,20,240,273.2,296.4,-5246.8
608,Replica Duskdawn,3014,+#% to Critical Strike Multiplier per 1% Chance to Block Attack Damage,1,1,,,,
608,Replica Duskdawn,3015,+#% to Critical Strike Multiplier if you've dealt a Non-Critical Strike Recently,60,60,,,,
608,Replica Duskdawn,3016,#% increased Elemental Damage if you've dealt a Critical Strike Recently,120,150,240,296.4,296.4,-14823.6
609,Replica Earendel's Embrace,3017,+# to all Attributes,20,30,1,5,3.5,-18
609,Replica Earendel's Embrace,3018,Minions deal #% increased Damage,30,40,1,5,3,-18
609,Replica Earendel's Embrace,3019,Raised Zombies Cover Enemies in Ash on Hit,100,100,,,,
609,Replica Earendel's Embrace,3020,Raised Zombies take #% of their Maximum Life per second as Fire Damage,15,30,1,12.5,4.5,-20.5
609,Replica Earendel's Embrace,3021,Raised Zombies have Avatar of Fire,1,1,,,,
610,Replica Emberwake,3022,#% increased Fire Damage,30,40,6.5,9,8.5,-140.5
610,Replica Emberwake,3023,#% increased Cast Speed,5,10,6.5,7.5,7,-77.0
610,Replica Emberwake,3024,#% increased Ignite Duration on Enemies,-90,-90,,,,
610,Replica Emberwake,3025,#% chance to Ignite,10,10,,,,
610,Replica Emberwake,3026,Ignites you inflict deal Damage #% faster,35,45,6.5,40,7,-109.5
611,Replica Eternity Shroud,3027,#% increased Evasion and Energy Shield (Local),100,150,92.5,115,120,-9412.5
611,Replica Eternity Shroud,3028,+# to maximum Life,70,100,92.5,120,130,-5707.5
611,Replica Eternity Shroud,3029,+#% to Chaos Resistance,17,23,92.5,120,112.5,-1267.5
611,Replica Eternity Shroud,3030,Gain #% of Physical Damage as Extra Chaos Damage per Elder Item Equipped,3,5,92.5,120,117.5,-527.5
611,Replica Eternity Shroud,3031,Hits ignore Enemy Monster Chaos Resistance if all Equipped Items are Elder Items,1,1,,,,
611,Replica Eternity Shroud,3032,Trigger Level 30 Shade Form when Hit,100,100,,,,
612,Replica Farrul's Fur,3033,#% increased Armour and Evasion (Local),100,150,296.4,444.59999999999997,296.4,-30084.6
612,Replica Farrul's Fur,3034,+# to maximum Life,80,100,296.4,296.4,296.4,-12448.8
612,Replica Farrul's Fur,3035,+# seconds to Cat's Agility Duration,2,2,,,,
612,Replica Farrul's Fur,3036,Aspect of the Cat has no Reservation,1,1,,,,
612,Replica Farrul's Fur,3037,Gain up to your maximum number of Frenzy and Endurance Charges when you gain Cat's Agility,1,1,,,,
612,Replica Farrul's Fur,3038,You have Onslaught while you have Cat's Agility,1,1,,,,
613,Replica Fencoil,3039,Socketed Gems are Supported by Level # Multiple Totems,1,1,,,,
613,Replica Fencoil,3040,#% increased Global Damage,40,50,2,4,2,-42
613,Replica Fencoil,3041,#% increased maximum Life,10,20,2,3.5,3.5,-42.5
613,Replica Fencoil,3042,#% increased maximum Mana,10,20,2,5,3.5,-41
614,Replica Frostbreath,3043,Adds # to # Chaos Damage (Local),62,78,10,308.7,20,-41.30000000000001
614,Replica Frostbreath,3044,#% increased Attack Speed (Local),8,14,8.5,22.5,10,-105.0
614,Replica Frostbreath,3045,+#% to Chaos Resistance,23,31,8.5,87.5,10,-74.0
614,Replica Frostbreath,3046,Your Chaos Damage can Chill,1,1,,,,
614,Replica Frostbreath,3047,Attacks with this Weapon deal Double Damage to Chilled Enemies,1,1,,,,
615,Replica Gifts from Above,3048,#% increased Global Critical Strike Chance,30,35,2,3,2,-23
615,Replica Gifts from Above,3049,#% increased Light Radius,10,15,2,2,2,-24
615,Replica Gifts from Above,3050,#% increased Rarity of Items Dropped by Enemies killed with a Critical Strike,40,50,2,4.5,2,-41.5
615,Replica Gifts from Above,3051,Trigger Level # Consecrate when you deal a Critical Strike,10,10,,,,
615,Replica Gifts from Above,3052,Inflict Hallowing Flame on Hit while on Consecrated Ground,15,25,2,2,2,-44
616,Replica Grip of the Council,3053,+# to Strength,30,30,,,,
616,Replica Grip of the Council,3054,+# to maximum Life,30,50,2,3,7.5,-83
616,Replica Grip of the Council,3055,+#% to Fire Resistance,20,40,2,4.5,3,-81.5
616,Replica Grip of the Council,3056,Minions have #% increased maximum Life,-10,-10,,,,
616,Replica Grip of the Council,3057,Minions have +#% to Fire Resistance,40,40,,,,
616,Replica Grip of the Council,3058,Minions gain #% of Physical Damage as Extra Fire Damage,20,20,,,,
617,Replica Harvest,3059,#% increased Physical Damage,120,140,2,7.5,16.5,-78.5
617,Replica Harvest,3060,#% of Damage Leeched as Life on Critical Strike,1.2,1.2,,,,
617,Replica Harvest,3061,#% increased Global Critical Strike Chance per Level,3,3,,,,
617,Replica Harvest,3062,#% chance to gain Elusive on Critical Strike,100,100,,,,
618,Replica Headhunter,3063,+# to Strength,40,55,200,250,296.4,-6350
618,Replica Headhunter,3064,+# to Dexterity,40,55,200,296.4,215,-6303.6
618,Replica Headhunter,3065,+# to maximum Life,50,60,200,296.4,249.5,-4303.6
618,Replica Headhunter,3066,#% increased Damage with Hits against Magic monsters,20,30,200,296.4,296.4,-4303.6
618,Replica Headhunter,3067,When you Kill a Magic Monster gain its Modifiers for 60 seconds,20,20,,,,
619,Replica Heartbreaker,3068,#% increased Spell Damage,60,70,2,2,2,-44
619,Replica Heartbreaker,3069,#% faster start of Energy Shield Recharge,40,80,2,2,2,-164
619,Replica Heartbreaker,3070,+# to maximum Life,30,50,2,3,2,-83
619,Replica Heartbreaker,3071,#% increased Impale Effect,20,20,,,,
619,Replica Heartbreaker,3072,#% chance to Impale on Spell Hit,20,20,,,,
620,Replica Heatshiver,3073,#% increased Evasion Rating (Local),80,100,7.5,20,8,-302.5
620,Replica Heatshiver,3074,+#% to Cold Resistance,20,30,7.5,19,15,-153.5
620,Replica Heatshiver,3075,+#% to Lightning Resistance,20,30,7.5,10,10,-162.5
620,Replica Heatshiver,3076,#% increased Mana Regeneration Rate,60,60,,,,
620,Replica Heatshiver,3077,Gain #% of Lightning Damage as Extra Cold Damage per 2% Shock Effect on Enemy,1,1,,,,
621,Replica Hinekora's Sight,3078,+# to Accuracy Rating,600,1000,3,8,5,-2401
621,Replica Hinekora's Sight,3079,+# to Armour,600,1000,3,5,4,-2404
621,Replica Hinekora's Sight,3080,+#% to all maximum Elemental Resistances,1,1,,,,
621,Replica Hinekora's Sight,3081,You cannot be Maimed,100,100,,,,
622,Replica Hyrri's Ire,3082,#% increased Evasion Rating (Local),140,220,40,90,46.5,-6430
622,Replica Hyrri's Ire,3083,# to # Added Lightning Damage with Wand Attacks,121.5,182.5,40,1185.6,40,-3814.4
622,Replica Hyrri's Ire,3084,#% increased Shock Duration on Enemies,25,25,,,,
622,Replica Hyrri's Ire,3085,+# to Intelligence,40,50,40,50,59.5,-870
622,Replica Hyrri's Ire,3086,+#% chance to Suppress Spell Damage,30,30,,,,
623,Replica Hyrri's Truth,3087,Grants Level # Hatred Skill,22,22,,,,
623,Replica Hyrri's Truth,3088,+# to Dexterity,30,55,2,4,3,-102
623,Replica Hyrri's Truth,3089,+#% to Global Critical Strike Multiplier,18,35,2,5,3,-69
623,Replica Hyrri's Truth,3090,Hatred has #% increased Mana Reservation Efficiency,100,100,,,,
623,Replica Hyrri's Truth,3091,Bow Attacks have Culling Strike,1,1,,,,
624,Replica Infractem,3092,+# to Dexterity,20,30,2,3.5,4,-42.5
624,Replica Infractem,3093,#% increased Physical Damage,70,80,2,5,4,-41
624,Replica Infractem,3094,Adds # to # Physical Damage (Local),30.5,40,2,7,3.5,-37.0
624,Replica Infractem,3095,#% increased Movement Speed,10,10,,,,
624,Replica Infractem,3096,+# to Accuracy Rating (Local),350,400,2,4,4,-202
624,Replica Infractem,3097,Cannot Leech Mana,1,1,,,,
624,Replica Infractem,3098,Projectiles from Attacks Fork,1,1,,,,
624,Replica Infractem,3099,Projectiles from Attacks can Fork # additional time,1,1,,,,
625,Replica Innsbury Edge,3100,#% increased Physical Damage,100,140,2.5,20,4,-187.5
625,Replica Innsbury Edge,3101,#% of Chaos Damage Leeched as Life,0.2,0.2,,,,
625,Replica Innsbury Edge,3102,#% of Physical Damage Converted to Chaos Damage,50,50,,,,
625,Replica Innsbury Edge,3103,#% chance to inflict Withered for 2 seconds on Hit with this Weapon,100,100,,,,
626,Replica Inya's Epiphany,3104,#% increased Intelligence,5,8,1,4,2.5,-5
626,Replica Inya's Epiphany,3105,+# to maximum Life,50,70,1,2,3,-41
626,Replica Inya's Epiphany,3106,#% increased Damage per Power Charge,5,5,,,,
626,Replica Inya's Epiphany,3107,Regenerate #% of Life per second per Power Charge,0.5,0.5,,,,
626,Replica Inya's Epiphany,3108,#% increased Movement Speed per Power Charge,5,5,,,,
627,Replica Iron Commander,3109,Adds # to # Physical Damage (Local),12,18,5,10,10,-65
627,Replica Iron Commander,3110,#% increased Attack Speed (Local),14,20,10,15,10,-135
627,Replica Iron Commander,3111,#% increased Totem Life,14,20,5,10,10,-65
627,Replica Iron Commander,3112,#% increased Totem Placement speed,14,20,5,15,8,-60
627,Replica Iron Commander,3113,Shrapnel Ballista has +# to maximum number of Summoned Totems per 200 Strength,1,1,,,,
627,Replica Iron Commander,3114,Adds # to # Physical Damage to Attacks per 25 Strength,2,2,,,,
628,Replica Kalisa's Grace,3115,Socketed Gems are Supported by Level # Unleash,18,18,,,,
628,Replica Kalisa's Grace,3116,+# to Intelligence,20,30,1,1,2,-22
628,Replica Kalisa's Grace,3117,+# to maximum Energy Shield (Local),50,80,1,2,1,-61
628,Replica Kalisa's Grace,3118,+# to maximum Life,50,70,1,4,1,-39
628,Replica Kalisa's Grace,3119,Gain #% increased Area of Effect for 2 seconds after Spending a total of 800 Mana,40,40,,,,
629,Replica Kaom's Heart,3120,Has no Sockets,1,1,,,,
629,Replica Kaom's Heart,3121,#% increased Lightning Damage,30,40,18,25,30,-389
629,Replica Kaom's Heart,3122,+# to maximum Mana,500,500,,,,
630,Replica Karui Ward,3123,+# to Intelligence,20,30,40,44.5,40,-875.5
630,Replica Karui Ward,3124,+# to Accuracy Rating,100,100,,,,
630,Replica Karui Ward,3125,#% increased Movement Speed,10,10,,,,
630,Replica Karui Ward,3126,#% increased Area of Effect,30,30,,,,
630,Replica Karui Ward,3127,#% increased Area Damage,30,30,,,,
631,Replica Kongor's Undying Rage,3128,Adds # to # Physical Damage (Local),186.5,228,296.4,296.4,296.4,-25193.999999999996
631,Replica Kongor's Undying Rage,3129,#% increased Critical Strike Chance,30,40,296.4,296.4,296.4,-6520.8
631,Replica Kongor's Undying Rage,3130,+#% to all Elemental Resistances,15,20,296.4,296.4,296.4,-3556.7999999999997
631,Replica Kongor's Undying Rage,3131,Hits can't be Evaded,1,1,,,,
631,Replica Kongor's Undying Rage,3132,Your Critical Strikes do not deal extra Damage,1,1,,,,
631,Replica Kongor's Undying Rage,3133,Regenerate #% of Energy Shield per second if you've dealt a Critical Strike with this weapon Recently,20,20,,,,
632,Replica Last Resort,3134,#% increased Attack Speed when on Low Life,25,25,,,,
632,Replica Last Resort,3135,#% increased Physical Damage,80,100,5,10,11.5,-205
632,Replica Last Resort,3136,#% increased Accuracy Rating when on Low Life,100,100,,,,
632,Replica Last Resort,3137,#% increased Damage with Claws while on Low Life,200,200,,,,
632,Replica Last Resort,3138,Deal no Damage when not on Low Life,1,1,,,,
633,Replica Lavianga's Spirit,3139,#% increased Amount Recovered,-10,0,2,,,
633,Replica Lavianga's Spirit,3140,#% increased Attack Speed during Effect,5,15,2,2.5,2,-43.5
633,Replica Lavianga's Spirit,3141,#% increased Mana Cost of Skills during Effect,10,10,,,,
634,Replica Leer Cast,3142,+# to Dexterity,20,30,2,2,2,-44
634,Replica Leer Cast,3143,+# to maximum Life,60,100,2,2,2,-164
634,Replica Leer Cast,3144,+# to maximum Mana,60,100,2,2,2,-164
634,Replica Leer Cast,3145,#% increased Mana Regeneration Rate,-60,-60,,,,
634,Replica Leer Cast,3146,You and nearby Allies have 30% increased Mana Regeneration Rate,30,30,,,,
635,Replica Lioneye's Paws,3147,Trigger Level # Toxic Rain when you Attack with a Bow,5,5,,,,
635,Replica Lioneye's Paws,3148,+# to Strength,40,60,1,1,1,-42
635,Replica Lioneye's Paws,3149,+# to Dexterity,40,60,1,2,1,-41
635,Replica Lioneye's Paws,3150,Adds # to # Chaos Damage to Attacks,18,18,,,,
635,Replica Lioneye's Paws,3151,#% increased Movement Speed,20,20,,,,
635,Replica Lioneye's Paws,3152,#% increased Movement Speed when on Low Life,-40,-40,,,,
636,Replica Loreweave,3153,Has 1 Socket,6,6,,,,
636,Replica Loreweave,3154,+# to all Attributes,8,24,6,10,7.5,-200
636,Replica Loreweave,3155,Adds # to # Physical Damage to Attacks,9,23,6,10,10,-176
